_id,system.name,system.planet.letter,system.planet.discovery_method,system.planet.name,system.numbers_of_planets,system.star_solar_masses
59c8fea24fd6da387fd81bd5,Kepler-29,b,Transit,Kepler-29 b,2,0.98
59c8fea24fd6da387fd81bd6,Kepler-289,c,Transit,Kepler-289 c,3,1.08
59c8fea24fd6da387fd81bd7,Kepler-29,c,Transit,Kepler-29 c,2,0.98
59c8fea24fd6da387fd81bd8,Kepler-290,b,Transit,Kepler-290 b,2,
59c8fea24fd6da387fd81bd9,Kepler-290,c,Transit,Kepler-290 c,2,
59c8fea24fd6da387fd81bda,Kepler-291,b,Transit,Kepler-291 b,2,1.03
59c8fea24fd6da387fd81bdb,Kepler-291,c,Transit,Kepler-291 c,2,1.03
59c8fea24fd6da387fd81bdc,Kepler-292,c,Transit,Kepler-292 c,5,0.88
59c8fea24fd6da387fd81bdd,Kepler-292,b,Transit,Kepler-292 b,5,0.88
59c8fea24fd6da387fd81bde,Kepler-292,d,Transit,Kepler-292 d,5,0.88
59c8fea24fd6da387fd81bdf,Kepler-292,e,Transit,Kepler-292 e,5,0.88
59c8fea24fd6da387fd81be0,Kepler-292,f,Transit,Kepler-292 f,5,0.88
59c8fea24fd6da387fd81be1,Kepler-293,b,Transit,Kepler-293 b,2,1.01
59c8fea24fd6da387fd81be2,Kepler-293,c,Transit,Kepler-293 c,2,1.01
59c8fea24fd6da387fd81be3,Kepler-294,c,Transit,Kepler-294 c,2,
59c8fea24fd6da387fd81be4,Kepler-295,b,Transit,Kepler-295 b,3,
59c8fea24fd6da387fd81be5,Kepler-294,b,Transit,Kepler-294 b,2,
59c8fea24fd6da387fd81be6,Kepler-295,d,Transit,Kepler-295 d,3,
59c8fea24fd6da387fd81be7,Kepler-296,b,Transit,Kepler-296 b,5,0.5
59c8fea24fd6da387fd81be8,Kepler-295,c,Transit,Kepler-295 c,3,
59c8fea24fd6da387fd81be9,Kepler-296,c,Transit,Kepler-296 c,5,0.5
59c8fea24fd6da387fd81bea,Kepler-296,e,Transit,Kepler-296 e,5,0.5
59c8fea24fd6da387fd81beb,Kepler-296,d,Transit,Kepler-296 d,5,0.5
59c8fea24fd6da387fd81bec,Kepler-297,b,Transit,Kepler-297 b,2,
59c8fea24fd6da387fd81bed,Kepler-297,c,Transit,Kepler-297 c,2,
59c8fea24fd6da387fd81bee,Kepler-296,f,Transit,Kepler-296 f,5,0.5
59c8fea24fd6da387fd81bef,Kepler-298,b,Transit,Kepler-298 b,3,0.65
59c8fea24fd6da387fd81bf0,Kepler-298,c,Transit,Kepler-298 c,3,0.65
59c8fea24fd6da387fd81bf1,Kepler-298,d,Transit,Kepler-298 d,3,0.65
59c8fea24fd6da387fd81bf2,Kepler-299,b,Transit,Kepler-299 b,4,0.97
59c8fea24fd6da387fd81bf3,Kepler-299,c,Transit,Kepler-299 c,4,0.97
59c8fea24fd6da387fd81bf4,Kepler-299,d,Transit,Kepler-299 d,4,0.97
59c8fea24fd6da387fd81bf5,Kepler-30,b,Transit,Kepler-30 b,3,0.99
59c8fea24fd6da387fd81bf6,Kepler-30,c,Transit,Kepler-30 c,3,0.99
59c8fea24fd6da387fd81bf7,Kepler-299,e,Transit,Kepler-299 e,4,0.97
59c8fea24fd6da387fd81bf8,Kepler-30,d,Transit,Kepler-30 d,3,0.99
59c8fea24fd6da387fd81bf9,Kepler-300,b,Transit,Kepler-300 b,2,0.94
59c8fea24fd6da387fd81bfa,Kepler-301,b,Transit,Kepler-301 b,3,0.91
59c8fea24fd6da387fd81bfb,Kepler-300,c,Transit,Kepler-300 c,2,0.94
59c8fea24fd6da387fd81bfc,Kepler-301,c,Transit,Kepler-301 c,3,0.91
59c8fea24fd6da387fd81bfd,Kepler-301,d,Transit,Kepler-301 d,3,0.91
59c8fea24fd6da387fd81bfe,Kepler-302,b,Transit,Kepler-302 b,2,
59c8fea24fd6da387fd81bff,Kepler-303,b,Transit,Kepler-303 b,2,0.59
59c8fea24fd6da387fd81c00,Kepler-302,c,Transit,Kepler-302 c,2,
59c8fea24fd6da387fd81c01,Kepler-303,c,Transit,Kepler-303 c,2,0.59
59c8fea24fd6da387fd81c02,Kepler-304,b,Transit,Kepler-304 b,4,0.8
59c8fea24fd6da387fd81c03,Kepler-304,c,Transit,Kepler-304 c,4,0.8
59c8fea24fd6da387fd81c04,Kepler-304,d,Transit,Kepler-304 d,4,0.8
59c8fea24fd6da387fd81c05,Kepler-304,e,Transit,Kepler-304 e,4,0.8
59c8fea24fd6da387fd81c06,Kepler-305,b,Transit,Kepler-305 b,3,0.76
59c8fea24fd6da387fd81c07,Kepler-305,c,Transit,Kepler-305 c,3,0.76
59c8fea24fd6da387fd81c08,Kepler-305,d,Transit,Kepler-305 d,3,0.76
59c8fea24fd6da387fd81c09,Kepler-306,b,Transit,Kepler-306 b,4,0.82
59c8fea24fd6da387fd81c0a,Kepler-306,c,Transit,Kepler-306 c,4,0.82
59c8fea24fd6da387fd81c0b,Kepler-306,d,Transit,Kepler-306 d,4,0.82
59c8fea24fd6da387fd81c0c,Kepler-306,e,Transit,Kepler-306 e,4,0.82
59c8fea24fd6da387fd81c0d,Kepler-307,b,Transit,Kepler-307 b,2,0.91
59c8fea24fd6da387fd81c23,Kepler-307,c,Transit,Kepler-307 c,2,0.91
59c8fea24fd6da387fd81c24,Kepler-308,b,Transit,Kepler-308 b,2,
59c8fea24fd6da387fd81c25,Kepler-308,c,Transit,Kepler-308 c,2,
59c8fea24fd6da387fd81c26,Kepler-309,c,Transit,Kepler-309 c,2,
59c8fea24fd6da387fd81c27,Kepler-309,b,Transit,Kepler-309 b,2,
59c8fea24fd6da387fd81c28,Kepler-31,b,Transit,Kepler-31 b,3,1.21
59c8fea24fd6da387fd81c29,Kepler-31,c,Transit,Kepler-31 c,3,1.21
59c8fea24fd6da387fd81c2a,Kepler-31,d,Transit,Kepler-31 d,3,1.21
59c8fea24fd6da387fd81c2b,Kepler-310,b,Transit,Kepler-310 b,3,0.85
59c8fea24fd6da387fd81c2c,Kepler-310,c,Transit,Kepler-310 c,3,0.85
59c8fea24fd6da387fd81c2d,Kepler-310,d,Transit,Kepler-310 d,3,0.85
59c8fea24fd6da387fd81c2e,Kepler-311,b,Transit,Kepler-311 b,2,1.06
59c8fea24fd6da387fd81c2f,Kepler-312,b,Transit,Kepler-312 b,2,1.23
59c8fea24fd6da387fd81c30,Kepler-311,c,Transit,Kepler-311 c,2,1.06
59c8fea24fd6da387fd81c31,Kepler-312,c,Transit,Kepler-312 c,2,1.23
59c8fea24fd6da387fd81c32,Kepler-313,b,Transit,Kepler-313 b,2,0.9
59c8fea24fd6da387fd81c33,Kepler-314,c,Transit,Kepler-314 c,2,1.02
59c8fea24fd6da387fd81c34,Kepler-313,c,Transit,Kepler-313 c,2,0.9
59c8fea24fd6da387fd81c35,Kepler-314,b,Transit,Kepler-314 b,2,1.02
59c8fea24fd6da387fd81c36,Kepler-315,b,Transit,Kepler-315 b,2,0.78
59c8fea24fd6da387fd81c37,Kepler-316,b,Transit,Kepler-316 b,2,0.53
59c8fea24fd6da387fd81c38,Kepler-315,c,Transit,Kepler-315 c,2,0.78
59c8fea24fd6da387fd81c39,Kepler-316,c,Transit,Kepler-316 c,2,0.53
59c8fea24fd6da387fd81c3a,Kepler-317,b,Transit,Kepler-317 b,2,0.95
59c8fea24fd6da387fd81c3b,Kepler-317,c,Transit,Kepler-317 c,2,0.95
59c8fea24fd6da387fd81c3c,Kepler-318,b,Transit,Kepler-318 b,2,1.05
59c8fea24fd6da387fd81c3d,Kepler-319,b,Transit,Kepler-319 b,3,1.29
59c8fea24fd6da387fd81c3e,Kepler-318,c,Transit,Kepler-318 c,2,1.05
59c8fea24fd6da387fd81c3f,Kepler-319,d,Transit,Kepler-319 d,3,1.29
59c8fea24fd6da387fd81c40,Kepler-32,b,Transit,Kepler-32 b,5,0.58
59c8fea24fd6da387fd81c41,Kepler-32,d,Transit,Kepler-32 d,5,0.58
59c8fea24fd6da387fd81c42,Kepler-319,c,Transit,Kepler-319 c,3,1.29
59c8fea24fd6da387fd81c43,Kepler-32,e,Transit,Kepler-32 e,5,0.58
59c8fea24fd6da387fd81c44,Kepler-32,c,Transit,Kepler-32 c,5,0.58
59c8fea24fd6da387fd81c45,Kepler-320,b,Transit,Kepler-320 b,2,
59c8fea24fd6da387fd81c46,Kepler-32,f,Transit,Kepler-32 f,5,0.58
59c8fea24fd6da387fd81c47,Kepler-321,b,Transit,Kepler-321 b,2,1.01
59c8fea24fd6da387fd81c48,Kepler-320,c,Transit,Kepler-320 c,2,
59c8fea24fd6da387fd81c49,Kepler-321,c,Transit,Kepler-321 c,2,1.01
59c8fea24fd6da387fd81c4a,Kepler-322,b,Transit,Kepler-322 b,2,0.91
59c8fea24fd6da387fd81c4b,Kepler-323,b,Transit,Kepler-323 b,2,1.09
59c8fea24fd6da387fd81c4c,Kepler-322,c,Transit,Kepler-322 c,2,0.91
59c8fea24fd6da387fd81c4d,Kepler-324,b,Transit,Kepler-324 b,2,0.86
59c8fea24fd6da387fd81c4e,Kepler-323,c,Transit,Kepler-323 c,2,1.09
59c8fea24fd6da387fd81c4f,Kepler-324,c,Transit,Kepler-324 c,2,0.86
59c8fea24fd6da387fd81c50,Kepler-325,b,Transit,Kepler-325 b,3,0.87
59c8fea24fd6da387fd81c51,Kepler-325,c,Transit,Kepler-325 c,3,0.87
59c8fea24fd6da387fd81c52,Kepler-326,d,Transit,Kepler-326 d,3,0.98
59c8fea24fd6da387fd81c53,Kepler-325,d,Transit,Kepler-325 d,3,0.87
59c8fea24fd6da387fd81c54,Kepler-327,b,Transit,Kepler-327 b,3,0.55
59c8fea24fd6da387fd81c55,Kepler-326,b,Transit,Kepler-326 b,3,0.98
59c8fea24fd6da387fd81c56,Kepler-327,c,Transit,Kepler-327 c,3,0.55
59c8fea24fd6da387fd81c57,Kepler-326,c,Transit,Kepler-326 c,3,0.98
59c8fea24fd6da387fd81c58,Kepler-327,d,Transit,Kepler-327 d,3,0.55
59c8fea24fd6da387fd81c59,Kepler-328,b,Transit,Kepler-328 b,2,1.15
59c8fea24fd6da387fd81c5a,Kepler-328,c,Transit,Kepler-328 c,2,1.15
59c8fea24fd6da387fd81c5b,Kepler-329,b,Transit,Kepler-329 b,2,0.53
59c8fea24fd6da387fd81c5c,Kepler-33,b,Transit,Kepler-33 b,5,1.29
59c8fea24fd6da387fd81c5d,Kepler-329,c,Transit,Kepler-329 c,2,0.53
59c8fea24fd6da387fd81c5e,Kepler-33,e,Transit,Kepler-33 e,5,1.29
59c8fea24fd6da387fd81c5f,Kepler-330,b,Transit,Kepler-330 b,2,0.78
59c8fea24fd6da387fd81c60,Kepler-33,f,Transit,Kepler-33 f,5,1.29
59c8fea24fd6da387fd81c61,Kepler-33,c,Transit,Kepler-33 c,5,1.29
59c8fea24fd6da387fd81c62,Kepler-33,d,Transit,Kepler-33 d,5,1.29
59c8fea24fd6da387fd81c63,Kepler-330,c,Transit,Kepler-330 c,2,0.78
59c8fea24fd6da387fd81c64,Kepler-331,c,Transit,Kepler-331 c,3,0.51
59c8fea24fd6da387fd81c65,Kepler-332,b,Transit,Kepler-332 b,3,0.8
59c8fea24fd6da387fd81c66,Kepler-331,d,Transit,Kepler-331 d,3,0.51
59c8fea24fd6da387fd81c67,Kepler-332,c,Transit,Kepler-332 c,3,0.8
59c8fea24fd6da387fd81c68,Kepler-331,b,Transit,Kepler-331 b,3,0.51
59c8fea24fd6da387fd81c69,Kepler-334,b,Transit,Kepler-334 b,3,1
59c8fea24fd6da387fd81c6a,Kepler-333,b,Transit,Kepler-333 b,2,0.54
59c8fea24fd6da387fd81c6b,Kepler-332,d,Transit,Kepler-332 d,3,0.8
59c8fea24fd6da387fd81c6c,Kepler-333,c,Transit,Kepler-333 c,2,0.54
59c8fea24fd6da387fd81c6d,Kepler-334,c,Transit,Kepler-334 c,3,1
59c8fea24fd6da387fd81c6e,Kepler-334,d,Transit,Kepler-334 d,3,1
59c8fea24fd6da387fd81c6f,Kepler-335,c,Transit,Kepler-335 c,2,0.99
59c8fea24fd6da387fd81c70,Kepler-336,c,Transit,Kepler-336 c,3,0.89
59c8fea24fd6da387fd81c71,Kepler-335,b,Transit,Kepler-335 b,2,0.99
59c8fea24fd6da387fd81c72,Kepler-336,d,Transit,Kepler-336 d,3,0.89
59c8fea24fd6da387fd81c73,Kepler-337,b,Transit,Kepler-337 b,2,0.96
59c8fea24fd6da387fd81c74,Kepler-336,b,Transit,Kepler-336 b,3,0.89
59c8fea24fd6da387fd81c75,Kepler-338,b,Transit,Kepler-338 b,4,1.1
59c8fea24fd6da387fd81c76,Kepler-337,c,Transit,Kepler-337 c,2,0.96
59c8fea24fd6da387fd81c77,Kepler-338,c,Transit,Kepler-338 c,4,1.1
59c8fea24fd6da387fd81c78,Kepler-338,d,Transit,Kepler-338 d,4,1.1
59c8fea24fd6da387fd81c79,Kepler-338,e,Transit Timing Variations,Kepler-338 e,4,1.1
59c8fea24fd6da387fd81c7a,Kepler-339,b,Transit,Kepler-339 b,3,0.84
59c8fea24fd6da387fd81c7b,Kepler-339,d,Transit,Kepler-339 d,3,0.84
59c8fea24fd6da387fd81c7c,Kepler-339,c,Transit,Kepler-339 c,3,0.84
59c8fea24fd6da387fd81c7d,Kepler-34,b,Transit,Kepler-34 b,1,1.05
59c8fea24fd6da387fd81c7e,Kepler-340,b,Transit,Kepler-340 b,2,2.11
59c8fea24fd6da387fd81c7f,Kepler-340,c,Transit,Kepler-340 c,2,2.11
59c8fea24fd6da387fd81c80,Kepler-341,b,Transit,Kepler-341 b,4,0.94
59c8fea24fd6da387fd81c81,Kepler-341,c,Transit,Kepler-341 c,4,0.94
59c8fea24fd6da387fd81c82,Kepler-341,d,Transit,Kepler-341 d,4,0.94
59c8fea24fd6da387fd81c83,Kepler-341,e,Transit,Kepler-341 e,4,0.94
59c8fea24fd6da387fd81c84,Kepler-342,b,Transit,Kepler-342 b,4,1.13
59c8fea24fd6da387fd81c85,Kepler-342,c,Transit,Kepler-342 c,4,1.13
59c8fea24fd6da387fd81c86,Kepler-342,d,Transit,Kepler-342 d,4,1.13
59c8fea24fd6da387fd81c87,Kepler-343,b,Transit,Kepler-343 b,2,1.04
59c8fea24fd6da387fd81c88,Kepler-342,e,Transit,Kepler-342 e,4,1.13
59c8fea24fd6da387fd81c89,Kepler-344,b,Transit,Kepler-344 b,2,0.9
59c8fea24fd6da387fd81c8a,Kepler-344,c,Transit,Kepler-344 c,2,0.9
59c8fea24fd6da387fd81c8b,Kepler-345,b,Transit,Kepler-345 b,2,0.59
59c8fea24fd6da387fd81c8c,Kepler-343,c,Transit,Kepler-343 c,2,1.04
59c8fea24fd6da387fd81c8d,Kepler-345,c,Transit,Kepler-345 c,2,0.59
59c8fea24fd6da387fd81c8e,Kepler-346,b,Transit,Kepler-346 b,2,0.97
59c8fea24fd6da387fd81c8f,Kepler-346,c,Transit,Kepler-346 c,2,0.97
59c8fea24fd6da387fd81c90,Kepler-347,b,Transit,Kepler-347 b,2,1.04
59c8fea24fd6da387fd81c91,Kepler-348,b,Transit,Kepler-348 b,2,1.15
59c8fea24fd6da387fd81c92,Kepler-347,c,Transit,Kepler-347 c,2,1.04
59c8fea24fd6da387fd81c93,Kepler-349,b,Transit,Kepler-349 b,2,0.97
59c8fea24fd6da387fd81c94,Kepler-348,c,Transit,Kepler-348 c,2,1.15
59c8fea24fd6da387fd81c95,Kepler-349,c,Transit,Kepler-349 c,2,0.97
59c8fea24fd6da387fd81c96,Kepler-35,b,Transit,Kepler-35 b,1,0.89
59c8fea24fd6da387fd81c97,Kepler-350,c,Transit,Kepler-350 c,3,1
59c8fea24fd6da387fd81c98,Kepler-350,d,Transit,Kepler-350 d,3,1
59c8fea24fd6da387fd81c99,Kepler-351,b,Transit,Kepler-351 b,3,0.89
59c8fea24fd6da387fd81c9a,Kepler-350,b,Transit,Kepler-350 b,3,1
59c8fea24fd6da387fd81c9b,Kepler-351,c,Transit,Kepler-351 c,3,0.89
59c8fea24fd6da387fd81c9c,Kepler-351,d,Transit,Kepler-351 d,3,0.89
59c8fea24fd6da387fd81c9d,Kepler-352,b,Transit,Kepler-352 b,2,0.79
59c8fea24fd6da387fd81c9e,Kepler-352,c,Transit,Kepler-352 c,2,0.79
59c8fea24fd6da387fd81c9f,Kepler-353,b,Transit,Kepler-353 b,2,0.54
59c8fea24fd6da387fd81ca0,Kepler-354,b,Transit,Kepler-354 b,3,0.65
59c8fea24fd6da387fd81ca1,Kepler-353,c,Transit,Kepler-353 c,2,0.54
59c8fea24fd6da387fd81ca2,Kepler-354,c,Transit,Kepler-354 c,3,0.65
59c8fea24fd6da387fd81ca3,Kepler-354,d,Transit,Kepler-354 d,3,0.65
59c8fea24fd6da387fd81ca4,Kepler-355,b,Transit,Kepler-355 b,2,1.05
59c8fea24fd6da387fd81ca5,Kepler-355,c,Transit,Kepler-355 c,2,1.05
59c8fea24fd6da387fd81ca6,Kepler-357,b,Transit,Kepler-357 b,3,0.78
59c8fea24fd6da387fd81ca7,Kepler-356,b,Transit,Kepler-356 b,2,0.97
59c8fea24fd6da387fd81ca8,Kepler-356,c,Transit,Kepler-356 c,2,0.97
59c8fea24fd6da387fd81ca9,Kepler-357,d,Transit,Kepler-357 d,3,0.78
59c8fea24fd6da387fd81caa,Kepler-357,c,Transit,Kepler-357 c,3,0.78
59c8fea24fd6da387fd81cab,Kepler-358,b,Transit,Kepler-358 b,2,0.95
59c8fea24fd6da387fd81cac,Kepler-358,c,Transit,Kepler-358 c,2,0.95
59c8fea24fd6da387fd81cad,Kepler-359,b,Transit,Kepler-359 b,3,1.07
59c8fea24fd6da387fd81cae,Kepler-359,c,Transit,Kepler-359 c,3,1.07
59c8fea24fd6da387fd81caf,Kepler-360,b,Transit,Kepler-360 b,2,0.95
59c8fea24fd6da387fd81cb0,Kepler-36,c,Transit,Kepler-36 c,2,1.07
59c8fea24fd6da387fd81cb1,Kepler-36,b,Transit,Kepler-36 b,2,1.07
59c8fea24fd6da387fd81cb2,Kepler-360,c,Transit,Kepler-360 c,2,0.95
59c8fea24fd6da387fd81cb3,Kepler-361,b,Transit,Kepler-361 b,2,1.07
59c8fea24fd6da387fd81cb4,Kepler-362,b,Transit,Kepler-362 b,2,0.77
59c8fea24fd6da387fd81cb5,Kepler-361,c,Transit,Kepler-361 c,2,1.07
59c8fea24fd6da387fd81cb6,Kepler-362,c,Transit,Kepler-362 c,2,0.77
59c8fea24fd6da387fd81cb7,Kepler-363,b,Transit,Kepler-363 b,3,1.23
59c8fea24fd6da387fd81cb8,Kepler-359,d,Transit,Kepler-359 d,3,1.07
59c8fea24fd6da387fd81cb9,Kepler-363,c,Transit,Kepler-363 c,3,1.23
59c8fea24fd6da387fd81cba,Kepler-363,d,Transit,Kepler-363 d,3,1.23
59c8fea24fd6da387fd81cbb,Kepler-364,b,Transit,Kepler-364 b,2,1.2
59c8fea24fd6da387fd81cbc,Kepler-364,c,Transit,Kepler-364 c,2,1.2
59c8fea24fd6da387fd81cbd,Kepler-365,b,Transit,Kepler-365 b,2,0.99
59c8fea24fd6da387fd81cbe,Kepler-365,c,Transit,Kepler-365 c,2,0.99
59c8fea24fd6da387fd81cbf,Kepler-366,b,Transit,Kepler-366 b,2,1.05
59c8fea24fd6da387fd81cc0,Kepler-366,c,Transit,Kepler-366 c,2,1.05
59c8fea24fd6da387fd81cc1,Kepler-367,c,Transit,Kepler-367 c,2,0.75
59c8fea24fd6da387fd81cc2,Kepler-367,b,Transit,Kepler-367 b,2,0.75
59c8fea24fd6da387fd81cc3,Kepler-368,b,Transit,Kepler-368 b,2,0.71
59c8fea24fd6da387fd81cc4,Kepler-369,b,Transit,Kepler-369 b,2,0.54
59c8fea24fd6da387fd81cc5,Kepler-369,c,Transit,Kepler-369 c,2,0.54
59c8fea24fd6da387fd81cc6,Kepler-37,b,Transit,Kepler-37 b,4,0.8
59c8fea24fd6da387fd81cc7,Kepler-37,c,Transit,Kepler-37 c,4,0.8
59c8fea24fd6da387fd81cc8,Kepler-368,c,Transit,Kepler-368 c,2,0.71
59c8fea24fd6da387fd81cc9,Kepler-37,d,Transit,Kepler-37 d,4,0.8
59c8fea24fd6da387fd81cca,Kepler-37,e,Transit Timing Variations,Kepler-37 e,4,0.8
59c8fea24fd6da387fd81ccb,Kepler-370,c,Transit,Kepler-370 c,2,0.94
59c8fea24fd6da387fd81ccc,Kepler-370,b,Transit,Kepler-370 b,2,0.94
59c8fea24fd6da387fd81ccd,Kepler-371,c,Transit,Kepler-371 c,2,0.94
59c8fea24fd6da387fd81cce,Kepler-372,b,Transit,Kepler-372 b,3,1.15
59c8fea24fd6da387fd81ccf,Kepler-372,c,Transit,Kepler-372 c,3,1.15
59c8fea24fd6da387fd81cd0,Kepler-372,d,Transit,Kepler-372 d,3,1.15
59c8fea24fd6da387fd81cd1,Kepler-371,b,Transit,Kepler-371 b,2,0.94
59c8fea24fd6da387fd81cd2,Kepler-373,b,Transit,Kepler-373 b,2,0.87
59c8fea24fd6da387fd81cd3,Kepler-373,c,Transit,Kepler-373 c,2,0.87
59c8fea24fd6da387fd81cd4,Kepler-374,c,Transit,Kepler-374 c,3,0.84
59c8fea24fd6da387fd81cd5,Kepler-374,b,Transit,Kepler-374 b,3,0.84
59c8fea24fd6da387fd81cd6,Kepler-374,d,Transit,Kepler-374 d,3,0.84
59c8fea24fd6da387fd81cd7,Kepler-375,b,Transit,Kepler-375 b,2,0.89
59c8fea24fd6da387fd81cd8,Kepler-375,c,Transit,Kepler-375 c,2,0.89
59c8fea24fd6da387fd81cd9,Kepler-376,b,Transit,Kepler-376 b,2,1.05
59c8fea24fd6da387fd81cda,Kepler-376,c,Transit,Kepler-376 c,2,1.05
59c8fea24fd6da387fd81cdb,Kepler-377,b,Transit,Kepler-377 b,2,0.88
59c8fea24fd6da387fd81cdc,Kepler-378,b,Transit,Kepler-378 b,2,0.96
59c8fea24fd6da387fd81cdd,Kepler-377,c,Transit,Kepler-377 c,2,0.88
59c8fea24fd6da387fd81cde,Kepler-378,c,Transit,Kepler-378 c,2,0.96
59c8fea24fd6da387fd81cdf,Kepler-379,b,Transit,Kepler-379 b,2,1.08
59c8fea24fd6da387fd81ce0,Kepler-38,b,Transit,Kepler-38 b,1,0.94
59c8fea24fd6da387fd81ce1,Kepler-379,c,Transit,Kepler-379 c,2,1.08
59c8fea24fd6da387fd81ce2,Kepler-380,b,Transit,Kepler-380 b,2,1.05
59c8fea24fd6da387fd81ce4,Kepler-380,c,Transit,Kepler-380 c,2,1.05
59c8fea24fd6da387fd81ce5,Kepler-381,b,Transit,Kepler-381 b,2,1.34
59c8fea24fd6da387fd81ce6,Kepler-381,c,Transit,Kepler-381 c,2,1.34
59c8fea24fd6da387fd81ce7,Kepler-382,b,Transit,Kepler-382 b,2,0.8
59c8fea24fd6da387fd81ce8,Kepler-382,c,Transit,Kepler-382 c,2,0.8
59c8fea24fd6da387fd81ce9,Kepler-383,b,Transit,Kepler-383 b,2,0.67
59c8fea24fd6da387fd81cea,Kepler-383,c,Transit,Kepler-383 c,2,0.67
59c8fea24fd6da387fd81ceb,Kepler-384,b,Transit,Kepler-384 b,2,0.76
59c8fea24fd6da387fd81cec,Kepler-384,c,Transit,Kepler-384 c,2,0.76
59c8fea24fd6da387fd81ced,Kepler-385,b,Transit,Kepler-385 b,2,1.09
59c8fea24fd6da387fd81cee,Kepler-385,c,Transit,Kepler-385 c,2,1.09
59c8fea24fd6da387fd81cef,Kepler-386,b,Transit,Kepler-386 b,2,0.74
59c8fea24fd6da387fd81cf0,Kepler-387,b,Transit,Kepler-387 b,2,1.03
59c8fea24fd6da387fd81cf1,Kepler-386,c,Transit,Kepler-386 c,2,0.74
59c8fea24fd6da387fd81cf2,Kepler-387,c,Transit,Kepler-387 c,2,1.03
59c8fea24fd6da387fd81cf3,Kepler-388,b,Transit,Kepler-388 b,2,0.59
59c8fea24fd6da387fd81cf4,Kepler-388,c,Transit,Kepler-388 c,2,0.59
59c8fea24fd6da387fd81cf5,Kepler-389,b,Transit,Kepler-389 b,2,0.78
59c8fea24fd6da387fd81cf6,Kepler-389,c,Transit,Kepler-389 c,2,0.78
59c8fea24fd6da387fd81cf7,Kepler-39,b,Transit,Kepler-39 b,1,1.29
59c8fea24fd6da387fd81cf8,Kepler-390,b,Transit,Kepler-390 b,2,0.67
59c8fea24fd6da387fd81cf9,Kepler-390,c,Transit,Kepler-390 c,2,0.67
59c8fea24fd6da387fd81cfa,Kepler-391,b,Transit,Kepler-391 b,2,1.22
59c8fea24fd6da387fd81cfb,Kepler-391,c,Transit,Kepler-391 c,2,1.22
59c8fea24fd6da387fd81cfc,Kepler-392,c,Transit,Kepler-392 c,2,1.13
59c8fea24fd6da387fd81cfd,Kepler-392,b,Transit,Kepler-392 b,2,1.13
59c8fea24fd6da387fd81cfe,Kepler-393,b,Transit,Kepler-393 b,2,1.32
59c8fea24fd6da387fd81cff,Kepler-393,c,Transit,Kepler-393 c,2,1.32
59c8fea24fd6da387fd81d00,Kepler-394,b,Transit,Kepler-394 b,2,1.11
59c8fea24fd6da387fd81d01,Kepler-394,c,Transit,Kepler-394 c,2,1.11
59c8fea24fd6da387fd81d02,Kepler-395,c,Transit,Kepler-395 c,2,0.53
59c8fea24fd6da387fd81d03,Kepler-396,b,Transit,Kepler-396 b,2,0.85
59c8fea24fd6da387fd81d04,Kepler-395,b,Transit,Kepler-395 b,2,0.53
59c8fea24fd6da387fd81d05,Kepler-396,c,Transit,Kepler-396 c,2,0.85
59c8fea24fd6da387fd81d06,Kepler-397,b,Transit,Kepler-397 b,2,
59c8fea24fd6da387fd81d07,Kepler-397,c,Transit,Kepler-397 c,2,
59c8fea24fd6da387fd81d08,Kepler-398,b,Transit,Kepler-398 b,3,
59c8fea24fd6da387fd81d09,Kepler-398,d,Transit,Kepler-398 d,3,
59c8fea24fd6da387fd81d0a,Kepler-398,c,Transit,Kepler-398 c,3,
59c8fea24fd6da387fd81d0b,Kepler-399,b,Transit,Kepler-399 b,3,
59c8fea24fd6da387fd81d0c,Kepler-399,c,Transit,Kepler-399 c,3,
59c8fea24fd6da387fd81d0d,Kepler-399,d,Transit,Kepler-399 d,3,
59c8fea24fd6da387fd81d0e,Kepler-4,b,Transit,Kepler-4 b,1,1.22
59c8fea24fd6da387fd81d0f,Kepler-40,b,Transit,Kepler-40 b,1,1.48
59c8fea24fd6da387fd81d10,Kepler-400,b,Transit,Kepler-400 b,2,
59c8fea24fd6da387fd81d11,Kepler-400,c,Transit,Kepler-400 c,2,
59c8fea24fd6da387fd81d12,Kepler-401,b,Transit,Kepler-401 b,3,
59c8fea24fd6da387fd81d13,Kepler-401,c,Transit,Kepler-401 c,3,
59c8fea24fd6da387fd81d14,Kepler-401,d,Transit,Kepler-401 d,3,
59c8fea24fd6da387fd81d15,Kepler-402,b,Transit,Kepler-402 b,4,
59c8fea24fd6da387fd81d16,Kepler-402,c,Transit,Kepler-402 c,4,
59c8fea24fd6da387fd81d17,Kepler-403,c,Transit,Kepler-403 c,3,
59c8fea24fd6da387fd81d18,Kepler-402,e,Transit,Kepler-402 e,4,
59c8fea24fd6da387fd81d19,Kepler-403,d,Transit,Kepler-403 d,3,
59c8fea24fd6da387fd81d1a,Kepler-404,b,Transit,Kepler-404 b,2,
59c8fea24fd6da387fd81d1b,Kepler-403,b,Transit,Kepler-403 b,3,
59c8fea24fd6da387fd81d1c,Kepler-402,d,Transit,Kepler-402 d,4,
59c8fea24fd6da387fd81d1d,Kepler-404,c,Transit,Kepler-404 c,2,
59c8fea24fd6da387fd81d1e,Kepler-405,c,Transit,Kepler-405 c,2,
