_id,airline,name,alias,iata,icao,active,country,base
56e9b497732b6122f8790499,538,ASL,,XXX,,N,Belgium,BHH
56e9b497732b6122f879049a,539,Air Yugoslavia,,YRG,YUGAIR,N,Serbia,CHA
56e9b497732b6122f87904a1,546,Aerotaxis De La Bahia,,BHC,BAHIA,N,Mexico,PAP
56e9b497732b6122f87904a4,549,Aerolineas De El Salvador,,SZA,AESA,N,El Salvador,TTQ
56e9b497732b6122f87904a9,554,Airways International,,AWB, Inc.,N,AIRNAT,SLK
56e9b497732b6122f87904aa,555,Airwork,,AWK,AIRWORK,N,New Zealand,UKX
56e9b497732b6122f87904ad,558,Awood Air Ltd.,,AWO,AWOOD AIR,N,Canada,PBM
56e9b497732b6122f87904ae,559,Arctic Wings And Rotors Ltd.,,AWR,ARCTIC WINGS,N,Canada,GDL
56e9b497732b6122f87904af,560,Auo Airclub AIST-M,,ISM,STORK,N,Russia,YXS
56e9b497732b6122f87904b0,561,Arab Wings,,AWS,ARAB WINGS,N,Jordan,AZA
56e9b497732b6122f87904b1,563,Aeroline GmbH,7E,AWU,SYLT-AIR,Y,Germany,ARC
56e9b497732b6122f87904b5,566,Aeroway,,AWY, S.L.,N,AEROWEE,LUD
56e9b497732b6122f87904b6,567,Air Caraïbes,TX,FWI,FRENCH WEST,Y,France,TTJ
56e9b497732b6122f87904b7,568,AirWest,,AWZ, ,N,Sudan,HOM
56e9b497732b6122f87904b8,569,Air India Express,IX,AXB,EXPRESS INDIA,Y,India,SEZ
56e9b497732b6122f87904bd,574,African Express Airways,,AXK,EXPRESS JET,N,Kenya,PED
56e9b497732b6122f87904be,575,Air Exel,XT,AXL,EXEL COMMUTER,Y,Netherlands,SMA
56e9b497732b6122f87904bf,576,AirAsia,AK,AXM,ASIAN EXPRESS,Y,Malaysia,CJC
56e9b497732b6122f87904c0,577,Alexandair,,AXN,ALEXANDROS,N,Greece,HKK
56e9b497732b6122f87904c1,578,Aeromax,,AXP,AEROMAX SPAIN,N,Spain,OIM
56e9b497732b6122f87904c3,580,Alberni Airways,,BNI,ALBERNI,N,Canada,BPN
56e9b497732b6122f87904c4,581,Aerolineas Bonanza,,BNZ,AERO BONANZA,N,Mexico,HET
56e9b497732b6122f87904c6,583,Aboitiz Air,,BOI,ABAIR,N,Philippines,VDB
56e9b497732b6122f87904c7,584,Axel Rent,,AXR, S.A.,N,RENTAXEL,MDU
56e9b497732b6122f87904c8,585,Altus Airlines,,AXS,ALTUS,N,United States,UAS
56e9b497732b6122f87904c9,586,Aviaxess,,AXV,AXAVIA,N,France,KSM
56e9b497732b6122f87904cb,588,Axis Airways,6V,AXY,AXIS,N,France,GVA
56e9b497732b6122f87904cc,589,Aladia Airlines,,AYD,AIRLINES ALADIA,N,Mexico,PAT
56e9b497732b6122f87904cd,590,Aykavia Aircompany,,AYK,,N,Armenia,BRC
56e9b497732b6122f87904ce,591,Airman,,AYM, S.L.,N,AIRMAN,DIE
56e9b497732b6122f87904cf,592,Atlantic Airlines,,AYN, S.A.,N,ATLANTIC NICARAGUA,BPT
56e9b497732b6122f87904d0,593,Awsaj Aviation Services,,AYS,,N,Libya,AMH
56e9b497732b6122f87904d1,594,Ayeet Aviation & Tourism,,AYT,AYEET,N,Israel,VDS
56e9b497732b6122f87904d4,597,Azamat,,AZB,TUMARA,N,Kazakhstan,FKI
56e9b497732b6122f87904d5,598,Arcus-Air Logistic,ZE,AZE,ARCUS AIR,N,Germany,NCE
56e9b497732b6122f87904d6,599,Air Zermatt AG,,AZF,AIR ZERMATT,N,Switzerland,TSE
56e9b497732b6122f87904d7,600,Azalhelikopter,,AZK,AZALHELICOPTER,N,Azerbaijan,CGN
56e9b497732b6122f87904d8,601,Africa One,,AZL,SKY AFRICA,N,Zambia,UTT
56e9b497732b6122f87904d9,602,Aerocozumel,,AZM,AEROCOZUMEL,N,Mexico,HSN
56e9b497732b6122f87904db,604,Arizona Pacific Airways,,AZP,ARIZONA PACIFIC,N,United States,SLL
56e9b497732b6122f87904dc,605,Aviacon Zitotrans Air Company,,AZS,ZITOTRANS,N,Russia,EMK
56e9b497732b6122f87904dd,606,Azimut,,AZT, S.A.,N,AZIMUT,OSM
56e9b497732b6122f87904de,607,Azov Avia Airlines,,AZV,AZOV AVIA,N,Ukraine,DJB
56e9b497732b6122f87904e0,609,Aero Jomacha,,MHC,AERO JOMACHA,N,Mexico,NST
56e9b497732b6122f87904e3,612,Air Marrakech Service,,MKH,AIR MARRAKECH,N,Morocco,TRN
56e9b497732b6122f87904e5,615,Azza Transport,,AZZ,AZZA TRANSPORT,N,Sudan,BRS
56e9b497732b6122f87904e7,616,Air Continental Inc,,NAR,NIGHT AIR,N,United States,OHH
56e9b497732b6122f87904eb,620,Aerobanana,,OBA,AEROBANANA,N,Mexico,ZAT
56e9b497732b6122f87904ed,622,Aserca Airlines,R7,OCA,AROSCA,Y,Venezuela,CJC
56e9b497732b6122f87904ef,624,Angoservice,,NGC,ANGOSERVICE,N,Angola,FSZ
56e9b497732b6122f87904f1,627,Air Atonabee,,OUL,CITY EXPRESS,N,Canada,LUX
56e9b497732b6122f87904f6,632,Air Libya Tibesti,,TLR,AIR LIBYA,N,Libya,DBV
56e9b497732b6122f87904f7,633,Aerovic,,OVC,,N,Ecuador,LWY
56e9b497732b6122f87904ff,640,Aero Copter,,PTE,,N,Mexico,JUB
56e9b497732b6122f8790508,649,Alatau Airlines,,BMV,OLIGA,N,Kazakhstan,MXL
56e9b497732b6122f879050d,654,The Amiri Flight,,BAH,BAHRAIN,N,Bahrain,UKA
56e9b497732b6122f879050e,655,Aero Services,,BAS,AEROSERV,N,Barbados,LRT
56e9b497732b6122f879050f,656,Ababeel Aviation,,BBE,BABEL AIR,N,Sudan,KGC
56e9b497732b6122f8790513,660,Aeropuelche,,PUE,PUELCHE,N,Chile,WBB
56e9b497732b6122f8790514,661,Aeroput,,PUT,,N,Serbia,YZY
56e9b497732b6122f8790515,662,Azzurra Air,,AZI,AZZURRA,N,Italy,BLV
56e9b497732b6122f8790517,664,African Transport Trading and Investment Company,ML,,,N,Sudan,ORY
56e9b497732b6122f8790519,666,Aero Costa Taxi Aereo,,XCT,AEROCOSTAXI,N,Mexico,MRE
56e9b497732b6122f879051a,667,Aerovitro,,VRO,AEROVITRO,N,Mexico,AKU
56e9b497732b6122f879051b,668,Aerotaxi Villa Rica,,VRI,VILLARICA,N,Mexico,SJU
56e9b497732b6122f8790520,673,Aero Ejecutivos,,VEJ,VENEJECUTIV,N,Venezuela,YGX
56e9b497732b6122f8790522,675,Aero Servicios Vanguardia,,VNG,VANGUARDIA,N,Mexico,CGP
56e9b497732b6122f879052e,687,Air Sorel,,WHY,AIR SOREL,N,Canada,RMI
56e9b497732b6122f8790533,692,Air Tahiti,VT,VTA,AIR TAHITI,Y,French Polynesia,OKC
56e9b497732b6122f8790534,693,Air Urga,3N,URG,URGA,N,Ukraine,REU
56e9b497732b6122f8790536,695,Air VIA,VL,VIM,,Y,Bulgaria,BYO
56e9b497732b6122f879053a,699,Airwaves Airlink,,WLA,AIRLIMITED,N,Zambia,DND
56e9b497732b6122f879053b,700,Airways Corporation of New Zealand,,XFX,AIRCORP,N,New Zealand,TMT
56e9b497732b6122f879053d,702,Airwings oy,,WGS,AIRWINGS,N,Finland,DBO
56e9b497732b6122f879053f,704,Air-Lift Associates,,WPK,WOLFPACK,N,United States,PGD
56e9b497732b6122f8790540,705,Airtrans Ltd,,VAB,,N,Russia,LWO
56e9b497732b6122f8790541,706,ARP 410 Airlines,,URP,AIR-ARP,N,Ukraine,AQG
56e9b497732b6122f8790542,707,Auckland Regional Rescue Helicopter Trust,,WPR,WESTPAC RESCUE,N,New Zealand,CND
56e9b497732b6122f8790544,708,Aurora Airlines,,URR,AIR AURORA,N,Slovenia,BSK
56e9b497732b6122f8790545,710,Aviation Partners,,WLT,WINGLET,N,United States,PAP
56e9b497732b6122f8790547,712,Aviacion Comercial de America,,VME,AVIAMERICA,N,Mexico,EBL
56e9b497732b6122f8790548,713,Aviast Air,,VVA,IALSI,N,Russia,TBZ
56e9b497732b6122f8790549,714,Aviation North,,WLV,WOLVERINE,N,United States,MRZ
56e9b497732b6122f879054a,715,Africa West,FK,WTA,WEST TOGO,Y,Togo,PIS
56e9b497732b6122f879054b,716,Avient Air Zambia,,VNT,AVIENT,N,Zambia,LIR
56e9b497732b6122f879054c,717,Aviazur,,VZR,IAZUR,N,France,BQS
56e9b497732b6122f879054d,718,Aviaprad,,VID,AVIAPRAD,N,Russia,AKL
56e9b497732b6122f879054e,719,Avirex,G2,VXG,AVIREX-GABON,N,Gabon,JIJ
56e9b497732b6122f879054f,720,Aviaexpress Aircompany,,VXX,EXPRESSAVIA,N,Ukraine,CKY
56e9b497732b6122f8790551,722,Airline Operations Services,,XAO,,N,United States,KHQ
56e9b497732b6122f8790552,723,Airlines 400,,VAZ,REMONT AIR,N,Russia,LEX
56e9b497732b6122f8790553,724,ATRAN Cargo Airlines,V8,VAS,ATRAN,Y,Russian Federation,DIY
56e9b497732b6122f8790554,725,Ameravia,,VAM,AMERAVIA,N,Uruguay,PET
56e9b497732b6122f8790559,730,Avalair,,VAI,AIR AVALAIR,N,Serbia,DPO
56e9b497732b6122f879055a,731,Averitt Air Charter,,VRT,AVERITT,N,United States,GFN
56e9b497732b6122f879055b,732,Avensa,VE,AVE,Avensa,N,Venezuela,CAK
56e9b497732b6122f879055c,733,Avolar Aerolineas,V5,VLI,AEROVOLAR,N,Mexico,KCQ
56e9b497732b6122f879055e,735,AVESCA,,VSC,AVESCA,N,Colombia,SLZ
56e9b497732b6122f8790560,737,Avia Trans Air Transport,,VTT,VIATRANSPORT,N,Sudan,KUD
56e9b497732b6122f8790562,739,Aviacao Transportes Aereos e Cargas,,VTG,ATACARGO,N,Angola,BIL
56e9b497732b6122f8790564,744,AMS Group,,XMG,,N,Russia,AOO
56e9b497732b6122f8790566,746,Air China Cargo,,CAO,AIRCHINA FREIGHT,N,China,GFF
56e9b497732b6122f8790567,747,Aerovias Caribe,,CBE,AEROCARIBE,N,Mexico,SJC
56e9b497732b6122f8790568,748,Aerotaxi del Cabo,,CBO,TAXI CABO,N,Mexico,CYB
56e9b497732b6122f8790569,749,Air Columbus,,CBS,AIR COLUMBUS,N,Ukraine,MMO
56e9b497732b6122f879056a,750,Aero Cabo,,CBV,CABOAEREO,N,Mexico,STS
56e9b497732b6122f879056c,751,Air China,CA,CCA,AIR CHINA,Y,China,PGV
56e9b497732b6122f879056e,753,Aero Condor Peru,Q6,CDP,CONDOR-PERU,Y,Peru,CMG
56e9b497732b6122f879056f,754,Aerotrans,,CDU,,N,Russia,ROB
56e9b497732b6122f8790570,755,Airline Skol,,CDV,SKOL,N,Russia,DHI
56e9b497732b6122f8790571,756,Aerofan,,CFF,AEROFAN,N,Spain,FLO
56e9b497732b6122f8790572,757,ACEF,,CFM,ACEF,N,Portugal,CGD
56e9b497732b6122f8790573,758,Africa One,,CFR,,N,Democratic Republic of the Congo,RAP
56e9b497732b6122f8790574,759,Aero Calafia,,CFV,CALAFIA,N,Mexico,AEB
56e9b497732b6122f8790575,760,Air Cargo Belize,,CGB,CARGO BELIZE,N,Belize,SEZ
56e9b497732b6122f8790576,761,Aero Clube Do Algarve,,CGV,CLUBE ALGARVE,N,Portugal,ZOS
56e9b497732b6122f8790577,762,Air Great Wall,,CGW,CHANGCHENG,N,China,GMP
56e9b497732b6122f8790578,763,Aircompany Chaika,,CHJ,AIR CHAIKA,N,Ukraine,ZNZ
56e9b497732b6122f879057a,765,Air Charter Professionals,,CHV,CHARTAIR,N,United States,DOY
56e9b497732b6122f879057b,766,Asia Continental Airlines,,CID,ACID,N,Kazakhstan,FDF
56e9b497732b6122f879057c,767,Arctic Circle Air Service,5F,CIR,AIR ARCTIC,N,United States,IOA
56e9b497732b6122f879057d,768,Aviation Charter Services,,CKL,CIRCLE CITY,N,United States,HDY
56e9b497732b6122f8790580,771,Air Care Alliance,,CMF,COMPASSION,N,United States,UKS
56e9b497732b6122f8790581,772,Aero Continente Dominicana,,CND,CONDOMINICANA,N,Dominican Republic,DYR
56e9b497732b6122f8790582,773,Air Toronto,,CNE,CONNECTOR,N,Canada,PBG
56e9b497732b6122f8790584,774,Aquila Air,,CNH,CHENANGO,N,United States,BRQ
56e9b497732b6122f8790586,776,Allcanada Express,,CNX,CANEX,N,Canada,DUJ
56e9b497732b6122f8790588,778,Air Corridor,QC,CRD,AIR CORRIDOR,N,Mozambique,DQA
56e9b497732b6122f879058a,780,Air Cruzal,,CRJ,AIR CRUZAL,N,Angola,ZDY
56e9b497732b6122f879058b,781,Aerotransportes Corporativos,,CRP,AEROTRANSCORP,N,Mexico,STL
56e9b497732b6122f879058c,782,Air Creebec,,CRQ,CREE,N,Canada,OIT
56e9b497732b6122f879058d,783,Aero Charter and Transport,,CTA,CHAR-TRAN,N,United States,CDB
56e9b497732b6122f879058e,784,Air Tenglong,,CTE,TENGLONG,N,China,PBJ
56e9b497732b6122f879058f,785,Aerlineas Centauro,,CTR,CENTAURO,N,Mexico,DIR
56e9b497732b6122f8790590,786,Aerocuahonte,,CUO,CUAHONTE,N,Mexico,TEN
56e9b497732b6122f8790591,787,Air Chathams,CV,CVA,CHATHAM,Y,New Zealand,OGD
56e9b497732b6122f8790593,790,Air One Cityliner,,CYL,CITYLINER,N,Italy,VUP
56e9b497732b6122f8790594,791,Air Transport,,CYO,COYOTE,N,United States,EVV
56e9b497732b6122f8790595,792,Access Air,ZA,CYD,CYCLONE,Y,United States,PSP
56e9b497732b6122f8790596,793,Aerocheyenne,,CYE,AEROCHEYENNE,N,Mexico,LZH
56e9b497732b6122f8790597,794,Air Algerie,AH,DAH,AIR ALGERIE,Y,Algeria,SHD
56e9b497732b6122f8790599,796,Air Alpha,,DBA,DOUBLE-A,N,United States,PDX
56e9b497732b6122f879059b,797,Air Niagara Express,,DBD,AIR NIAGARA,N,Canada,WLK
56e9b497732b6122f879059c,741,American Flight Service Systems,,XFS,,N,United States,SDQ
56e9b497732b6122f879059e,799,Air Service Groningen,,DEG,DEGGER,N,Netherlands,ULH
56e9b497732b6122f879059f,800,Adam Air,KI,DHI,ADAM SKY,Y,Indonesia,RVT
56e9b497732b6122f87905a0,801,Astar Air Cargo,ER,DHL,DAHL,N,United States,YYF
56e9b497732b6122f87905a1,802,Archer Aviation,,DHM,ARCHER,N,United Kingdom,SAT
56e9b497732b6122f87905a2,803,Aeromedica,,DIC,AEROMEDICA,N,Mexico,COS
56e9b497732b6122f87905a3,804,Aerodin,,DIN,AERODIN,N,Mexico,NYU
56e9b497732b6122f87905a4,805,Antinea Airlines,HO,DJA,ANTINEA,N,Algeria,ARN
56e9b497732b6122f87905a8,809,Aerolineas Del Sur,,DLU,DEL SUR,N,Chile,HCR
56e9b497732b6122f87905aa,811,Aeroservicios Dinamicos,,DMI,AERODINAMICO,N,Mexico,LBS
56e9b497732b6122f87905ac,814,Aeroynamics Malaga,,DNC,FLYINGOLIVE,N,Spain,AXT
56e9b497732b6122f87905ad,815,Aerodynamics Incorporated,,DNJ,DYNAJET,N,United States,TBZ
56e9b497732b6122f87905ae,816,Aeroflot-Don,D9,DNV,DONAVIA,Y,Russia,RDN
56e9b497732b6122f87905af,817,Air Madrid,NM,DRD,ALADA AIR,Y,Spain,KKR
56e9b497732b6122f87905b0,818,Airways Flight Training,,DRM,DARTMOOR,N,United Kingdom,SPP
56e9b497732b6122f87905b1,819,Aeronaves Del Noreste,,DRO,AERONORESTE,N,Mexico,SHA
56e9b497732b6122f87905b2,820,Addis Air Cargo Services,,DSC,ADDIS CARGO,N,Ethiopia,NRA
56e9b497732b6122f87905b3,821,Aero Algarve,,DSK,SKYBANNER,N,Portugal,ABX
56e9b497732b6122f87905b5,822,Aex Air,,DST,DESERT,N,United States,SPB
56e9b497732b6122f87905b6,823,Aero Davinci International,,DVI,AERO DAVINCI,N,Mexico,PGK
56e9b497732b6122f87905b7,824,Aero Dynamics,,DYN,AERO DYNAMIC,N,United States,LTO
56e9b497732b6122f87905b8,826,Aero-Pyrenees,,EAP,AERO-PYRENEES,N,France,KMS
56e9b497732b6122f87905b9,825,Aeroservicios Ecuatorianos,,EAE,AECA,N,Ecuador,RGS
56e9b497732b6122f87905ba,827,Air Transport,,EAT,TRANS EUROPE,N,Slovakia,AOS
56e9b497732b6122f87905bb,828,Aero Airlines,EE,EAY,REVAL,N,Estonia,KTW
56e9b497732b6122f87905bd,830,Air City,4F,ECE,AIRCITY,N,Germany,MZL
56e9b497732b6122f87905be,831,Aero Ejecutivos RCG,,ECG,EJECTUIVOS RCG,N,Mexico,IRP
56e9b497732b6122f87905bf,832,Aeronautica Castellana,,ECL,AERO CASTELLANA,N,Spain,FAV
56e9b497732b6122f87905c0,833,Aerolineas Comerciales,,ECM,AERO COMERCIALES,N,Mexico,GAE
56e9b497732b6122f87905c1,834,Aerolineas Nacionales Del Ecuador,,EDA,ANDES,N,Ecuador,DJJ
56e9b497732b6122f87905c3,836,Air Mana,,EFC,FLIGHT TAXI,N,France,HAK
56e9b497732b6122f87905c4,837,Aer Lingus,EI,EIN,SHAMROCK,Y,Ireland,CIX
56e9b497732b6122f87905c5,838,Aeroservicios Ejecutivos Corporativos,,EJP,EJECCORPORATIVOS,N,Mexico,NPE
56e9b497732b6122f87905c6,839,Alpi Eagles,E8,ELG,ALPI EAGLES,N,Italy,ARI
56e9b497732b6122f87905c7,840,Arrendoora y Transportadora Aerea,,END,ARRENDADORA,N,Mexico,AKU
56e9b497732b6122f87905c8,841,Eliossola,,EOS,ELIOSSOLA,N,Italy,IMF
56e9b497732b6122f87905c9,842,Shenzhen Donghai Airlines,,EPA,DONGHAI AIR,N,China,ENE
56e9b497732b6122f87905d1,851,Aero Servicios Regiomontanos,,ERI,ASERGIO,N,Mexico,SVG
56e9b497732b6122f87905d2,852,Aerosec,,ERK,AEROSEC,N,Chile,TCO
56e9b497732b6122f87905d5,855,Avitat,,ESO,,N,United Kingdom,DCY
56e9b497732b6122f87905d6,856,Aerolineas Ejecutivas Del Sureste,,ESU,ALESUR,N,Mexico,PDL
56e9b497732b6122f87905d7,857,Aeronautica Le Esperanza,,ESZ,ESPERANZA,N,Mexico,ZFN
56e9b497732b6122f87905d8,858,ATTICO,,ETC,TRANATTICO,N,Sudan,NVT
56e9b497732b6122f87905db,861,Air Evex,,EVE,SUNBEAM,N,Germany,JGS
56e9b497732b6122f87905dd,863,Air Exchange,,EXG,EXCHANGE,N,United States,IXA
56e9b497732b6122f87905e3,870,Aerofrisco,,FCO,AEROFRISCO,N,Mexico,IXD
56e9b497732b6122f87905e4,871,Alfa 4,,FCU,,N,Mexico,HYD
56e9b497732b6122f87905e8,874,Aero Freight,,FGT,FREIAERO,N,Mexico,NGB
56e9b497732b6122f87905e9,875,Aerosafin,,FIC,AEROSAFIN,N,Mexico,BKZ
56e9b497732b6122f87905eb,877,Aerodata Flight Inspection,,FII,FLIGHT CHECKER,N,Germany,YOL
56e9b497732b6122f87905ec,879,Air Pacific,FJ,FJI,PACIFIC,Y,Fiji,USN
56e9b497732b6122f87905ed,880,Air Falcon,,FLD,,N,Pakistan,TAO
56e9b497732b6122f87905ee,878,Airfix Aviation,,FIX,AIRFIX,Y,Finland,LXG
56e9b497732b6122f87905ef,844,Airailes,,EOL,EOLE,N,France,TCG
56e9b497732b6122f87905f0,881,Atlantic Airways,RC,FLI,FAROELINE,Y,Faroe Islands,ETZ
56e9b497732b6122f87905f1,882,Air Florida,QH,FLZ,AIR FLORIDA,Y,United States,TGM
56e9b497732b6122f87905f4,885,Aeroflota Del Noroeste,,FNO,RIAZOR,N,Spain,OGX
56e9b497732b6122f87905f5,886,Aero Fenix,,FNX,AERO FENIX,N,France,HGR
56e9b497732b6122f87905f6,887,Ford Motor Company,,FRD,FORD,N,United States,LKE
56e9b497732b6122f87905f7,888,African Company Airlines,,FPY,AFRICOMPANY,N,Democratic Republic of the Congo,SJT
56e9b497732b6122f87905f8,889,Afrijet Airlines,,FRJ,AFRIJET,N,Nigeria,SRE
56e9b497732b6122f87905fb,892,Aerofreight Airlines,,FRT,,N,Russia,LBS
56e9b497732b6122f87905fc,893,Aereos Limited,,FST,FAST TRACK,N,United Kingdom,AGT
56e9b497732b6122f87905fd,894,Air Affaires Tchad,,FTC,AFFAIRES TCHAD,N,Chad,YEG
56e9b497732b6122f87905fe,895,ABC Bedarsflug,,FTY,FLY TYROL,N,Austria,SJZ
56e9b497732b6122f87905ff,896,Air Iceland,NY,FXI,FAXI,Y,Iceland,SSB
56e9b497732b6122f8790603,901,Aeronor,,GCF,AEROCARTO,N,Spain,SGD
56e9b497732b6122f8790604,902,Aerogem Cargo,,GCK,AEROGEM,N,Ghana,IQQ
56e9b497732b6122f8790605,903,Aerovias del Golfo,,GFO,AEROVIAS GOLFO,N,Mexico,LUH
56e9b497732b6122f8790606,904,Aeronautica,,GGL,GIRA GLOBO,N,Angola,PLU
56e9b497732b6122f8790609,906,Aviance,,GHL,HANDLING,N,United Kingdom,OOK
56e9b497732b6122f879060b,908,African International Transport,,GIL,AFRICAN TRANSPORT,N,Guinea,ACV
56e9b497732b6122f879060c,909,Air Guinee Express,2U,GIP,FUTURE EXPRESS,Y,Guinea,AAQ
56e9b497732b6122f879060d,910,Africa Airlines,,GIZ,AFRILENS,N,Guinea,IPC
56e9b497732b6122f879060e,911,Air Gemini,,GLL,TWINS,N,Angola,PGD
56e9b497732b6122f8790614,917,Alberta Government,,GOA,ALBERTA,N,Canada,KGF
56e9b497732b6122f8790615,918,Air Scotland,,GRE,GREECE AIRWAYS,N,Greece,CED
56e9b497732b6122f879061b,924,Aircompany Grodno,,GRX,GRODNO,N,Belarus,SHA
56e9b497732b6122f8790622,931,Air Guyane,GG,GUY,GREEN BIRD,Y,French Guiana,BUA
56e9b497732b6122f8790629,938,Atlantic Airlines de Honduras,,HHA,ATLANTIC HONDURAS,N,Honduras,XCR
56e9b497732b6122f879062b,940,Air Haiti,,HJA,AIRHAITI,N,Haiti,OTH
56e9b497732b6122f8790630,945,Aero Homex,,HOM,AERO HOMEX,N,Mexico,GLT
56e9b497732b6122f8790631,946,Almiron Aviation,,HPO,ALMIRON,N,Uganda,ESB
56e9b497732b6122f8790637,952,Air Lift,,IFI,HELLAS LIFT,N,Greece,LNY
56e9b497732b6122f879063c,957,Aero International,,INA,AERO-NACIONAL,N,Mexico,KIJ
56e9b497732b6122f879063d,958,Aeroingenieria,,ING,AEROINGE,N,Chile,BTH
56e9b497732b6122f879063e,959,Aeroservicios Intergrados de Norte,,INO,INTENOR,N,Mexico,ISG
56e9b497732b6122f879063f,960,Airpull Aviation,,IPL,IPULL,N,Spain,AWZ
56e9b497732b6122f8790647,968,Air Executive,,IVE,COMPANY EXEC,N,Spain,TUG
56e9b497732b6122f8790648,969,Aviainvest,,IWS,,N,Russia,UKK
56e9b497732b6122f879064e,975,Alexandair,,JMR,ALEXANDAIR,N,Canada,YGR
56e9b497732b6122f8790650,977,Air Swift Aviation,,JOA,,N,Australia,SKG
56e9b497732b6122f8790655,982,Aero Juarez,,JUA,JUAREZ,N,Mexico,CJA
56e9b497732b6122f8790662,994,Air South,,KKB,KHAKI BLUE,N,United States,MAG
56e9b497732b6122f8790667,1000,AeroSucre,,KRE,AEROSUCRE,N,Colombia,DCY
56e9b497732b6122f8790669,1002,Air Kissari,,KSI,KISSARI,N,Angola,ICI
56e9b497732b6122f879066a,1004,Alliance Avia,,KVR,KAVAIR,N,Kazakhstan,PVE
56e9b497732b6122f879066b,1005,Av Atlantic,,KYC,DOLPHIN,N,United States,MGT
56e9b497732b6122f879066c,1003,Aeronavigaciya,,KTN,AERONAVIGACIYA,N,Ukraine,VSA
56e9b497732b6122f879066d,1006,Air Astana,KC,KZR,ASTANALINE,Y,Kazakhstan,ISE
56e9b497732b6122f8790673,1012,Aerologic,,LDL,,N,Russia,ULN
56e9b497732b6122f879067a,1019,Aerolaguna,,LGN,AEROLAGUNA,N,Mexico,SXP
56e9b497732b6122f879067c,1021,Alidaunia,D4,LID,ALIDA,N,Italy,CWA
56e9b497732b6122f879067f,1024,Airlink Solutions,,LKS,AIRLIN,N,Spain,ORI
56e9b497732b6122f8790685,1030,Almaty Aviation,,LMT,ALMATY,N,Kazakhstan,GOU
56e9b497732b6122f879068b,1036,Aerolineas Internacionales,,LNT,LINEAINT,N,Mexico,MHC
56e9b497732b6122f879068c,1038,Air Saint Louis,,LOU,AIR SAINTLOUIS,N,Senegal,GBE
56e9b497732b6122f879068d,1037,Alok Air,,LOK,ALOK AIR,N,Sudan,YHY
56e9b497732b6122f879068e,1039,Alpine Aviation,,LPC,NETSTAR,N,South Africa,TLS
56e9b497732b6122f879068f,1040,Air Alps Aviation,A6,LPV,ALPAV,N,Austria,YXY
56e9b497732b6122f8790690,1041,Alrosa-Avia,,LRO,ALROSA,N,Russia,HEA
56e9b497732b6122f8790694,1045,Alsair,,LSR,ALSAIR,N,France,PBD
56e9b497732b6122f8790695,1046,Aerotaxis Latinoamericanos,,LTI,LATINO,N,Mexico,TYS
56e9b497732b6122f8790696,1047,Alninati Aeronautics,,LUC,STEF,N,Switzerland,RMA
56e9b497732b6122f8790697,1048,Atlantis European Airways,TD,LUR,,Y,Armenia,CGQ
56e9b497732b6122f8790698,1049,Aliven,,LVN,ALIVEN,N,Italy,RVE
56e9b497732b6122f8790699,1050,Aviavilsa,,LVR,AVIAVILSA,N,Lithuania,AKN
56e9b497732b6122f879069a,1051,Air Luxor GB,L8,LXG,LUXOR GOLF,N,Guinea-Bissau,OSS
56e9b497732b6122f879069b,1052,Air Luxor,LK,LXR,AIRLUXOR,Y,Portugal,KKE
56e9b497732b6122f879069c,1053,Apatas Air,,LYT,APATAS,N,Lithuania,RDM
56e9b497732b6122f879069d,1054,Air Ban,,LZP,DOC AIR,N,Bulgaria,FMA
56e9b497732b6122f879069e,1055,Air Lazur,,LZR,LAZUR BEE-GEE,N,Bulgaria,ZTH
56e9b497732b6122f879069f,1056,Aerodromo De La Mancha,,MAM,AEROMAN,N,Spain,CZU
56e9b497732b6122f87906a0,1057,Air Mauritius,MK,MAU,AIRMAURITIUS,Y,Mauritius,HPH
56e9b497732b6122f87906a1,1058,Avag Air,,MBA,AVAG AIR,N,Austria,RDC
56e9b497732b6122f87906a2,1059,Air Manas,,MBB,AIR MANAS,N,Kyrgyzstan,TIV
56e9b497732b6122f87906a4,1061,Aeriantur-M,,MBV,AEREM,N,Moldova,PUW
56e9b497732b6122f87906a6,1063,Air Medical,,MCD,AIR MED,N,United Kingdom,BHM
56e9b497732b6122f87906a7,1064,Aerolineas Marcos,,MCO,MARCOS,N,Mexico,LZC
56e9b497732b6122f87906a8,1065,Atlantic Aero and Mid-Atlantic Freight,,MDC,NIGHT SHIP,N,United States,MOT
56e9b497732b6122f87906a9,1067,Aerosud Charter,,MDX,MEDAIR,N,South Africa,LCA
56e9b497732b6122f87906aa,1066,Air Madagascar,MD,MDG,AIR MADAGASCAR,Y,Madagascar,EAE
56e9b497732b6122f87906ab,1068,Air Meridan,,MEF,EMPENNAGE,N,Nigeria,NSN
56e9b497732b6122f87906ad,1070,Asia Pacific Airlines,,MGE,MAGELLAN,N,United States,KCG
56e9b497732b6122f87906ae,1071,Aeromagar,,MGS,AEROMAGAR,N,Mexico,UYU
56e9b497732b6122f87906af,1072,Aero Premier De Mexico,,MIE,AEROPREMIER,N,Mexico,LRD
56e9b497732b6122f87906b0,1073,Air Moldova,9U,MLD,AIR MOLDOVA,Y,Moldova,LAU
56e9b497732b6122f87906b1,1074,Amal Airlines,,MLF,AMAL,N,Djibouti,CIC
56e9b497732b6122f87906b2,1075,Air Mali,,MLI,AIR MALI,N,Mali,NUL
